157856520660039,-927,-18
65114517726297,-879,-38
174789064582258,-431,-38
82246273918065,-175,-34
146219004519503,-575,-22
249896831083611,-751,-38
66188318009315,629,-18
251983286035552,-303,-34
23699965011037,-75,-34
111631500109764,-335,-22
105847881131055,753,-38
142075264558163,-127,-22
215588517110897,113,-38
188583353971195,-491,14
143772297652173,-591,-14
172980251845647,-623,-34
267943987307532,-95,-22
215970596448179,-47,10
225375397667864,-671,-18
131668583704488,849,-18
60980933092408,-191,-18
112210546189340,-619,-34
243491981550600,-575,-14
98149560149218,801,-22
119919623202017,-831,-22
126303880144735,-459,14
196611620267240,-91,-18
261915218601211,-143,-38
64138300417265,-463,26
87693204448460,-367,-38
55068135712399,-767,-30
189124353254629,49,-30
261130382534552,-587,-18
190223917573367,-847,-38
186117549581408,-75,-18
258159636178819,-591,-14
142884249855143,-431,-34
32115408299182,929,-22
268317646709838,-735,-38
25695871231100,-539,30
248073245353080,-351,26
145531827315892,-399,-30
43304956781739,-255,-14
233376264545595,-495,-38
36700910445743,-527,26
4541720749212,-735,-14
18325654398085,961,-22
11980943189112,-287,-38
162527632483692,-351,-22
111484587140177,-863,-34
150900907894143,-43,-34
224134475867507,-1023,-14
17702867363595,-975,-22
173883753817170,677,-34
230017312416823,-751,-22
214465421567046,225,-34
174676360357189,417,-22
138002830124389,-751,-38
256990144816458,-783,-30
17702867363595,-975,-22
30796081194321,-383,-22
185906337728229,-491,14
3922477770082,-47,30
88985473180942,-207,-30
263476470277436,-319,10
33712961545553,-399,-38
151715471091644,-943,-22
2257081132817,-975,10
154557204587835,-507,14
160215280969168,-559,-38
154853445657732,-415,-38
165449814566374,-395,-34
125505597269498,-511,-18
49286439167251,-687,26
276507442341781,-431,-22
128124630000862,625,-22
252235255964868,-735,-34
168262816425058,-175,-22
202083284608274,-143,-38
51820981052804,-879,-30
3436513912260,-431,-34
192074709525986,-1019,-18
60663368836545,549,-18
139518319715512,-287,-38
169108443948204,-79,-18
64729622439318,741,-18
159230842037659,-559,-38
6199733315057,-187,-18
76212684645777,-271,-14
45620589421973,-239,-38
152217275524251,165,-34
270993721320896,-623,-38
172305824933295,-171,-34
97077948245969,-459,-18
82409398133411,-719,-38
279149950068130,-207,26
97077948245969,-459,-18
212044036368083,-703,-38
179920947831835,-431,-18
235355029693010,-463,-30
275749028946557,-895,-18
43839650587230,-879,-38
146654723236451,-27,-18
212044036368083,-703,-38
8040903402862,369,-18
189690405904941,-335,26
56074081199237,-1007,-22
885179350534,-239,14
267320104247902,-763,-18
235076707213857,469,-34
128356139852386,-175,30
111918216569404,501,-34
225594485170735,-703,-22
124292418430630,-383,-30
170506195625280,81,-18
129519132009046,-175,-30
154386541109810,789,-34
168237407986989,-751,-22
217402809573943,-635,-18
192109401924159,-255,-18
196622638834533,785,-38
94028675606484,-559,-22
226417867153943,-735,-22
93018192798234,-959,10
91534902616612,-251,-18
167249609155870,-159,-38
38894328407939,-975,-22
185277432259325,-63,-14
214301661782753,-571,-18
66288834635251,-223,-30
27819018216759,-543,-38
90726110782204,-207,-34
35709716062927,-527,-34
229460865245889,-959,-22
179453633553912,-735,-30
75073388208816,277,-34
142148833698535,753,-38
14761417696111,-271,-30
29984024487366,-623,-18
93235886750216,-239,10
235844221067996,-127,-18
44505433563891,449,-22
33463168590606,-767,-14
2576561005189,-479,-22
212420037501655,-1023,-18
50475641660101,-207,-38
48322580112203,693,-34
156784653951646,641,-22
89033171198620,-255,10
202615560660963,513,-38
99366610854757,-671,-22
258962850505376,-1023,-18
207992242890156,-859,-34
217814516163374,-143,-18
12872777523856,-363,-34
117630980776769,-655,-18
267760156861884,801,-38
158786960549278,-95,30
34739234988675,-111,-14
75694635410049,-735,10
234555948459402,-623,-18
138874064135028,-299,30
281054669759286,-655,-22
67542224373658,-1007,10
59711960570520,-495,10
65092932373353,-1007,10
230387241771843,-367,-38
89759685862186,-527,-22
259933309952779,529,-22
19362766578520,-415,-22
122689939235676,-47,-38
24418312512476,-15,-22
23049254658820,501,-34
131800666006652,-559,-18
137853183779689,-623,-38
175256297071440,-575,-18
8759229211398,-431,-30
71825057440564,-351,-22
206506029671303,-271,-22
186193323288544,-815,-14
6119812489841,-79,-14
38183166468887,-411,-18
166443625800466,-767,-22
263107453313968,-591,-38
101486948705193,-319,-22
263168821879299,-671,-38
44923335926578,-207,-34
159185893647157,181,-34
258238687536516,-367,-18
252260390593515,-443,-18
239548385126244,-827,-34
190844480971663,-991,-22
244842318193173,-479,-30
63908962813834,-751,10
67977153668015,-143,-38
260151462519778,-79,-34
58236811141863,-351,-34
34586000529686,-1007,10
68536387036121,-635,-18
76615228121136,-751,-38
29216217293711,897,-18
187059243114499,-15,-22
219624133944207,-223,10
55248904314963,-271,-14
44562593407893,-719,-30
161526462472837,-799,-34
66748956079182,-879,14
78233287450707,-639,-14
123891788604816,-495,-18
200920732459464,-687,14
76287424126977,929,-22
152971384250372,101,-18
74920989221103,-319,-18
193256092262478,-795,-18
238032327467723,-623,-22
178272118824997,-367,-38
210780064768920,-623,-38
197340104549497,-511,-34
86186139771545,-79,-22
204042126417976,-831,-22
111665650656084,-223,26
93092071530498,725,-34
151166279016668,-463,26
49402568957976,-591,-38
65565190185210,-879,-38
735554756771,-783,-14
86186139771545,-79,-22
127077402861580,177,-38
21477971910704,-671,14
172013845143960,721,-38
60943716376806,-395,-34
92959296251033,-47,-18
62536723521854,-559,26
162326944342882,-607,-30
143381516836869,49,-34
110686567718925,-395,-34
197566477820573,-863,26
178641850917526,737,-34
62727709581952,-879,-22
263522775392941,-847,-22
251400016814548,-271,-18
117346338660357,-671,-18
108730966008163,-427,-34
146697261474037,1025,-22
35636013097135,-671,-22
12671257469107,-287,10
44188384420542,-223,-30
187567120900260,113,-38
144419337461767,-303,-34
167501483401430,641,-18
261517345612117,-79,-30
33381488189576,-143,-30
64754738979032,-443,-18
199705701049145,-543,-38
185655260799328,-447,-14
276620791963992,-271,30
64961393254552,-527,-38
128008854364345,-223,10
97803040383334,-383,-22
149680058853200,-191,-30
106450890055981,-267,-34
22495318171795,897,-14
88997514633599,-991,-22
117694125629586,-63,-22
225170723889535,-367,-38
127921256981282,-495,-18
266311950328307,-239,-38
112360352571728,501,-34
74994657453448,433,-22
277243766825319,-127,-14
113828209943456,-223,-38
273468076384630,-523,-34
260431410684287,-623,-14
61394847983573,-815,-22
79240959812581,-591,-22
247414725599497,-1023,-14
74994657453448,433,-22
113364987469969,-879,-34
231095833518445,-47,-30
102818453053770,-251,-18
22185768444376,-239,-34
248172242723253,-779,-18
106985197330897,533,-18
44761298559343,-47,34
228629584340757,-383,26
5074153300363,-843,-34
158097267548467,-127,-18
263897725985738,593,-22
123839016002352,853,-18
80417491575247,-619,-34
251836807704111,-431,-38
42541810508828,261,-34
91743552332055,-687,-38
158171344331138,-907,-18
46236787598064,-431,-22
279380442407341,-799,-22
79718067397043,-287,-14
164020504813666,-671,-38
198847361904135,-911,10
135909505425834,-671,-14
226649523938229,-95,-38
105227771506273,-655,10
203984502710375,-351,-34
164665112977892,-175,30
36604038276574,465,-22
35870649016419,-863,-30
182084689616430,-1003,14
92033701831099,-303,-30
100467525348874,-271,-30
43390411399635,-127,-18
233991037314071,517,-34
233510053799423,-975,-22
223369961464235,-175,26
56128929680246,-1007,14
235346053623338,-815,-38
214513635746227,-367,-38
203209178800251,-111,-18
186638768336589,-239,26
86026350027402,-1003,-18
20870016459163,-863,10
65648394562651,-431,10
94185905080587,-1007,10
42702095707668,-907,-18
1177827205189,549,-34
229444430393078,-591,-38
27975269277912,-735,-38
8638635896436,-559,-38
138557940622311,1009,-22
80311590776339,-847,-30
131503098486834,-751,-22
206272311062334,-15,-18
47746562846428,529,-14
32672243179553,-671,-30
33949894764466,-811,-18
275810236690166,-591,-34
244672245719224,-735,-34
263880637476468,-127,-14
110680448101888,-639,-22
180169076698830,-331,-34
91607217270317,-367,-38
102965925572351,-399,-18
79575498419727,-47,-38
116387289820696,-539,14
104183769486495,-1007,10
227427669254818,-1007,10
4691671051792,-623,-30
156071664348733,-239,-14
189457434996253,33,-22
1421225291290,-127,10
280697113079427,-319,-18
163400626663290,-239,-34
44890165273243,-431,-22
174951385329382,-223,-14
12931377720851,-719,-34
159540114941915,-895,-30
185152662728221,-127,10
79063934886953,209,-22
4054748950204,321,-22
190743103991677,-143,-22
205083822059231,-539,-18
92781910880097,-431,-34
193687742508721,-607,-14
123942916517864,-143,-14
262848037056134,-671,-22
144043920649877,-575,-22
190193814925164,-395,-34
189641971134334,-107,-34
72245633937231,-15,-38
154575124623003,-607,-22
59561922588533,385,-22
98002843918690,-75,14
185776222563381,-879,-34
265509383626967,-879,-18
7568091311944,-575,-18
161210401877649,-719,30
16145441547050,-427,-18
223761267745881,-815,-22
219817204443094,-703,-38
226927352672110,865,-18
13857305193543,-399,-22
221327414191460,-767,-38
124008651747142,-671,-22
247466638241623,-763,-18
145217022767372,-495,10
45876887613271,-15,-34
71487175192215,-47,-34
48028772528080,-671,-18
156066496569604,-479,-34
73408292384673,-63,-22
74455493439288,-527,-38
124500213821349,-591,-38
82587199073526,-15,-18
148534251548436,-31,-22
143747155029851,-219,14
28525071363922,-399,-34
128133560328454,-543,-38
279555836932067,-639,-18
171907090672715,-783,-38
33016821509172,-783,-22
179044475789785,-671,-38
76988804161960,33,-30
138570039357404,21,-34
76788354048436,-735,-38
63656071589850,-575,-18
139563508362321,-95,-14
88184602222894,-79,-18
17584487984362,-559,-34
192512790425557,97,-18
18371622005877,-351,-22
249534873923481,-719,-38
203707089350555,-511,-22
158057465441486,785,-22
135219698527601,-15,-14
107628850769151,-783,-14
26328061374377,-863,10
251387441245256,-255,-14
27920896814119,-655,-34
272305556220962,-475,-18
48603843193956,517,-18
24806882995239,-367,-30
8080069553322,321,-22
25480063413502,-491,-34
206170983686572,-107,-18
256906426900561,-687,-22
262456356170815,-475,-18
147088279530729,-687,-34
465620233416,-991,-22
7018621627710,-239,26
184341209474152,-891,-34
221470032063518,-767,-22
161830692514899,161,-22
35380469359853,-815,-22
19741877660894,-223,-22
159422734068745,-959,-18
192049164509585,-543,-30
75301950057933,-15,-18
132373528636769,-911,-18
86026442305092,-799,-38
54996450795997,-79,-18
104774871215639,-799,-30
238196383870131,113,-30
37206366153916,-735,-14
142688088419566,-15,-38
260888621280429,-475,-18
262722793958565,-459,-34
281276809800875,-107,-34
269914237627599,33,-18
272212989324229,-1003,14
217920079326472,-655,10
268480852978900,-223,-14
198224627952940,-79,-30
95774074662626,-287,26
74265514536189,-575,-22
128585878662540,-271,-22
147014980133796,-175,-22
113138173406448,53,-34
209909769629023,-379,-18
53552523046128,-635,-18
215918644882853,817,-34
21765794229819,-879,-22
196811360104067,-863,-38
60514304322894,-779,30
201776272174223,-255,-14
207173643201704,-191,-18
185662665452721,-175,-34
116026284764913,165,-34
270588974129558,-79,-22
158420654419445,-911,10
141523283274890,-79,-38
51924761243047,-843,-34
194324542975255,-991,-14
184756641390764,-943,-22
146315947208186,-383,-14
178663340437012,545,-30
251436247694927,-1007,10
239181031468857,-415,-38
1141285383319,-1023,10
12223060569413,-187,-18
86235057024289,-719,-38
107400777887501,-415,-30
134771807808804,-507,-18
51705401372097,-431,-30
122015691631320,-15,-18
270773543824695,369,-38
143596311735028,-15,-22
33066316131778,-751,-38
182875067181676,-315,-18
169271700811256,-415,10
38239399374379,-623,-22
164783447796235,-415,-22
122911482374715,-751,-30
92955479043352,-763,-18
97903834097410,-303,-22
176439339838873,-591,-38
175476048588287,-79,-34
79036631933084,949,-18
278666875429623,-559,-18
138918073265594,-671,-22
216015115968663,-943,-22
259262693173843,-847,-38
102253678741268,-111,10
230631344892622,-239,-38
266045706267284,-47,26
143772550228650,-751,-38
273179141139267,-267,-18
59034789932530,-303,-30
60318131351310,-159,-34
122052520898396,-155,-34
198397412698845,-415,-22
63887315626233,-719,26
215935592229580,-731,14
23733736368937,789,-18
37321365187540,21,-18
82236027497182,-415,-22
152811254377056,-687,-38
62724827574128,241,-22
165124483848216,-1007,10
178318771808796,-287,-14
164570503506540,81,-34
174661129662434,-239,-22
103665270714301,-863,-38
182080862086492,-207,-22
279407684677577,-31,-38
152833072360838,-127,14
78054683896439,-891,-18
16756282419774,-143,-38
179451001627977,-203,-18
248461056178057,-495,10
125581098412392,817,-34
193593662434138,-751,-38
100028303600140,-351,10
86821445495299,-335,-38
182080862086492,-207,-22
106551651658560,-479,14
133369013398321,-559,-38
179451001627977,-203,-18
208447894645612,-31,-14
14752263760510,113,-14
190870624987798,-783,-14
258594218765052,-863,-22
104237679176324,-623,-34
87061407785085,-463,-18
8102945155593,-879,-38
118744180386461,-415,-18
158485477255870,-31,-22
71683848858261,-95,-14
22122804079401,721,-38
22172093704759,-795,-18
87061407785085,-463,-18
105630658391832,-175,-14
232836015516335,-287,-18
240638629224020,-1007,18
30191601380031,-607,-18
156366345267943,-31,-22
277074231083601,-367,10
244122668558850,-79,-38
192107830501994,517,-34
173605703707321,865,-14
127504453791642,-543,26
253783071190938,-479,-38
141390596467572,-223,10
167488538209678,-751,-14
230053050380272,-287,-38
172555970734840,-187,-18
117557550574534,-239,-38
189148130110297,-815,-38
152019913993104,-527,-22
164167094232018,49,-14
99886608739023,-175,-38
34056504929200,-351,-18
137801126424465,-747,14
227195428989946,-63,-22
86005142972510,913,-22
127259315727537,-671,26
182343502850241,-655,-14
156746278169265,-399,-38
209822163856420,-31,26
203735772883950,-655,-34
74188159380556,-283,-34
73358291430149,757,-34
40730128870199,33,-22
164167094232018,49,-14
225032150380292,-287,-38
269335634371898,-203,-18
172883730557776,769,-18
229792644527738,-815,-30
199786176768804,-591,-38
170593870343113,-431,-38
30714569676116,-1003,14
269102914530349,-479,-38
113657379482696,-91,-34
182900623862830,-671,-38
19371383254931,-479,-38
93366407064622,-79,-22
199447377669185,-603,-34
95894548180966,-847,-22
238575477517088,-607,-22
174959608328103,-79,-18
262061896426216,-767,-30
19788289599574,-523,-18
94104838399171,-831,-38
260810187140049,-559,-30
150890223690991,-831,-38
89320253221882,-671,-22
108557484092597,865,-38
8132322378230,-1007,14
195003191060683,561,-38
269556970482636,-107,30
212268254293590,-943,-18
94104838399171,-831,-38
110560452864115,-527,-22
221817941825941,-495,10
25372965791852,-95,-14
69565275367691,-559,-38
194736897159467,-495,10
93133946678314,-239,-22
67384783071039,-575,-38
117078180423971,-15,-18
124958363674845,-235,-34
227256232373250,593,-22
73575047162640,-399,-38
100445489522743,689,-34
200175529945986,-959,-22
151854063867324,-879,18
223596823767103,-831,10
47467700348961,-655,-34
210016123742474,-15,-18
228240417417592,-815,-34
206222635625724,-603,-34
191208284416009,-527,10
238575961172052,-447,-22
260891441482740,-1007,10
5377274734628,-351,-22
247117119024427,-735,-38
90642453819119,-431,-18
203037918423316,-143,-18
234107465295912,-671,-22
261383074670798,-527,-30
111206769290598,-735,-34
90214689859599,-511,-22
15076299827224,-683,-34
134693477477803,-607,-34
11499764770848,-575,-22
174748265540844,801,-34
131821258205263,-831,-14
158483635170565,-219,-34
252439929088287,-527,-14
23324502714528,433,-34
272702221379945,-479,-22
39811692423212,-539,-18
175176964566339,-155,-34
76964049250439,-623,-38
193367439636346,-555,-34
106355396038889,-1007,10
216987272931486,-527,-22
203517338515041,-15,-14
202709321050350,-367,-30
153424805293339,-479,-30
100934618376246,-795,-18
224393080399873,-447,-22
254614663392765,-223,-38
241688854195888,-687,-22
116185368160737,353,-18
209927330654420,-95,-22
247970043848723,-63,10
153122180230477,-27,30
151766224922878,-623,-30
50424629356821,-399,-14
111411981642073,-655,-18
61096293758635,-879,-34
218510636142026,-367,10
249195110000808,-783,-38
204747756202577,-415,-38
38562856102205,-431,-34
222975549696249,-159,-22
194439519333795,-735,-38
137942150262520,-1007,10
74474804013318,-495,-30
172337389299719,177,-30
173227429522384,-1007,-14
259785020074442,533,-18
256402883933883,-495,-38
228821188274198,-175,-30
144433846740994,-95,-18
229381623179440,-879,-38
3988718406604,-111,10
29777353304353,-847,-30
174167547636002,-31,-22
251242643253513,-479,-14
52091876472569,-15,-14
213037013853026,-511,-34
55699146203800,257,-30
116090502703447,-571,-18
11482805628213,-751,-14
247918475932860,721,-38
37442732485131,-351,-30
183425718744592,-815,-34
136126463407808,273,-22
6072889698607,-859,-18
245351662284175,-415,-34
167817114216792,-511,-22
234340034603401,-207,-38
148198465268021,-895,-22
32893515131379,-799,10
224940320943503,289,-38
176484734137525,-719,-38
80982091560651,-783,-14
201326796587487,-1007,10
75195261446635,-619,-34
207511367903645,-543,-22
150302657145104,257,-22
164744087792039,-991,-14
43686351923504,-575,-14
156508079188379,849,-38
218368968551849,-335,-14
151222215439931,-399,26
110689503472252,-335,-22
126958595271089,-191,-18
2692683316129,-751,10
190692736952670,113,-14
131694539765363,385,-14
117470959037910,-95,-38
93308390271394,-847,26
178943038253344,-251,14
72062881556759,513,-22
247455725186343,-223,-30
15031447775705,641,-18
121703816689165,-495,-34
211155370306116,-159,-34
223200689056324,865,-30
45274213180777,-383,-38
116230094645638,-671,-22
148461096859261,-223,-22
103848552886221,-687,-22
247730602046996,-479,-18
146004898412134,-735,-22
260231831287391,-927,-22
253978384201433,-927,-22
31177788159977,433,-38
56197171309826,-747,-18
228842097797736,-287,-38
137684170241876,145,-14
52158763431509,-527,26
37017074857709,-63,-18
121827944741077,-235,14
132530300581821,-511,18
60156725360305,-687,-30
223984674203315,-63,-30
122969891469168,-783,-14
206143736572498,-479,-34
64938375178838,-751,-22
112576860318543,-351,-30
223949186722209,-1023,10
249503086993944,-207,-22
23643590555231,-715,-34
41511441590983,-799,26
46764422130428,-367,-18
276815912826576,-863,-22
220809977194892,-175,-30
87379781020980,-1007,-22
168636158702699,-15,-14
144964468401482,-703,-38
235556771264002,-895,-14
23292217980470,-367,-30
139692839461435,-303,10
222529960865167,625,-22
197966258432866,-671,26
27844200032881,-799,-34
131791838309328,-415,-30
263035401074191,-127,10
197505055389325,-479,-22
66132623685290,-351,-22
15064970454052,-239,18
149588265596607,-479,-22
63670320559781,-415,-22
232275239827004,-1023,-14
269619424720535,-495,-38
111583206242232,-415,-22
162699269302920,-847,-18
261702747354855,-539,-18
141594889090647,-47,26
24666405140178,-15,-38
88887864609467,-491,14
118051244712628,-1003,14
41416234432169,-79,-38
153171603158701,-15,-38
255487101695644,-335,-38
42002124041670,241,-22
239435858240013,-207,-22
112010886051624,-143,-38
92767612368221,-15,-22
50778224323269,-79,-18
142585210402637,-523,-34
251101573740383,-671,-14
254014716439356,-543,-38
145721884732275,-607,26
172094808190423,-495,-22
199861779884779,-671,-34
126500852920095,433,-22
33729688565519,-287,-22
89830470383239,-667,-18
280789106226947,-479,-22
263652490016412,-735,-18
155758211429713,341,-34
220432862606700,-15,-22
54875982067595,-319,-18
171066673919991,-991,-22
36432410897230,113,-18
123088172545039,-783,26
96053733422879,-847,-38
250945076917903,-187,-18
264984508430166,-367,26
134167479383828,417,-22
237077246568564,161,-38
222720779152177,-619,-18
261645563918109,-475,-18
119708781442299,-347,-18
162831181870987,-831,-22
184508001083837,-975,-14
56769777432218,-399,-38
31571005863284,-239,-30
158886937128612,-239,18
59368935058247,-479,-34
246005647992932,-607,26
142239422013736,-47,-22
37935028691960,-767,-38
129997224736602,-367,-34
158967071961773,-811,-34
41325545054287,-255,-38
34253423047943,-271,-38
23855919983388,613,-34
139460171462639,-255,-22
49566707938529,81,-30
184416617559251,-31,-14
209308313384010,753,-38
88603258710571,-239,-22
262868631132959,-1007,10
226133980146621,801,-38
157796278269085,-271,-14
200964714326085,-879,-22
187454509347973,-383,-22
70353963378864,417,-30
186289283855553,-31,-18
123679492994462,241,-38
268881428803666,-815,-30
260192137180526,-319,-18
232255771441033,-687,-38
270899844535728,-623,10
156203957941435,-811,30
72170044374508,-1007,10
78725827327129,-315,-18
100709258687692,-607,-14
98207661356082,-655,-34
155600116708360,-587,-34
160293579320303,-879,-18
15019758122276,833,-18
174884148015144,-943,14
149647155196966,-223,-22
119634652099631,785,-30
36630822054792,-31,-30
56328240688088,97,-38
18429061030794,-511,-38
164938155096017,-191,-14
56484563839949,-751,-14
75346949239964,-479,-22
210996958917601,-811,-34
172195531251238,-619,14
220700337828427,-271,-22
178299956426025,-671,-18
119457752086459,-399,-38
165127615739148,-271,-18
228967232894038,-63,-22
40854081696882,-159,-22
117759790347595,417,-22
67280254330339,-319,-38
32487255238556,-127,-38
81954852105614,689,-18
144999500146328,-639,34
224460327545893,-431,-22
252170668405993,-79,26
131767022446664,-479,-38
82702306964186,-159,14
9340632626178,-79,26
119019677611179,897,-22
124409493124246,-415,-22
193551879432193,-95,26
190856922330431,-63,-18
13060530827988,-139,-18
117635113088183,-367,26
195507142977778,-799,-38
210060088241268,-47,-14
100700226909548,-31,10
42247995585909,705,-18
49347329455471,-783,-38
181526768710961,433,-38
91374287385933,-699,14
185611803882238,-783,-22
36981470718201,-287,-30
215134579127648,-111,-38
229485676000483,-623,-38
232469834271524,-747,14
53413235058976,-607,-38
76250103870935,-767,10
65325597124975,-863,30
240334176843043,-335,-38
145609292969153,-879,-34
199259513984264,-751,10
115824896570822,-799,-14
153792791896130,-507,-34
223348751660470,-207,-34
155472999934235,-223,-34
217595393273135,-175,-22
75483573318261,-143,10
7470724870222,-783,26
68068601161866,-539,-34
148930370532734,-191,-22
5977639670032,-623,10
259681340418263,-671,-30
54168956891771,1025,-14
127213436989958,-463,-38
194542091956852,-527,-30
272033799008809,-415,10
243258965577119,-1007,14
211897294844425,-383,10
237714980140298,-127,-22
253642801870163,-715,-34
68210161152626,-431,-30
165579203736877,-571,14
169778071532992,-767,-22
49184167749999,-155,-34
47908263752492,241,-38
224776970496374,289,-38
35584245954039,-735,10
67294880261528,-895,-38
50329244961227,-747,14
133114407219734,-351,-22
71126390863333,-367,-38
86934763137380,-239,-22
147942086207678,-751,-22
67461485226231,-367,-22
4642976757145,-139,-34
172356509957823,-719,26
277118480216607,-799,-22
162831669719603,-207,-34
105455649224360,-671,-34
236433012224544,-575,-22
257982894108905,785,-22
264565628531476,-271,-14
246147426219392,-367,-38
62837970236334,-271,-22
128223172163038,-367,-38
125580051540183,-239,-14
200392142287416,-15,-38
183536853513504,-175,-30
24272658559561,-671,-22
7901933136167,-591,-18
125396932320886,-1007,14
119750380942241,-559,-34
237159912108892,-59,14
233595630842585,-431,-38
67447051317841,897,-22
197893753992001,-907,14
153763131093755,325,-18
223013343261289,-687,-38
185688669615495,257,-22
245344650852049,-415,-30
241494627512918,-543,-18
190106793103476,-1007,10
110984999924463,-111,26
224239298605589,-575,-22
151922713621349,-447,10
166270817265822,-79,-22
278833358107315,-847,-30
194645261086845,-751,-30
207517695537883,-15,-38
185361009799846,-831,-18
84334588520922,-287,-38
186138865758463,-15,-22
281239188467779,-815,-34
201280005927044,-271,10
157347728126800,-655,-34
107516848173731,-959,-22
61489432156439,-879,10
260899170742977,-895,-18
28214358111838,-111,-22
122442536383123,-831,-18
110528808154636,-95,-30
193998422207895,-427,-18
103641827831926,-267,-34
19509897392779,225,-14
173618578257507,-91,-34
188223551828432,-15,-22
257831768220225,-191,-38
140733487443969,-271,-14
70320464656003,-475,-34
196426125208024,-479,-34
269136577097833,-799,-18
98778276361075,-619,-34
149622142333820,417,-22
257831768220225,-191,-38
91168956674832,-223,-22
19600865163223,-43,14
121266885947518,-463,26
96268012810341,-79,-30
172684729579092,-607,26
177313559800204,81,-18
102011238544455,-415,-38
224144309022727,-143,-18
266269513544405,785,-34
259991554748865,-11,-18
75007068791396,-831,-38
219066911355415,369,-30
275296663958421,-527,-22
237432099370632,-95,-38
65693288427726,-271,18
62823599764464,-683,-34
173338195066583,657,-38
222878561923128,-927,-22
167422112360837,-367,-22
114199040684844,-767,-22
460378928125,-107,-34
6105822258150,-207,-22
178174254182671,241,-38
234274166992922,-911,-22
68749858108353,-575,-22
203177740265896,225,-34
93398489822118,-335,-30
279582713844660,-491,14
4568616334954,-859,-34
147344288837793,-879,-38
245569750826704,-11,-18
6105822258150,-207,-22
182933547184149,-911,-22
224662204510255,-527,-22
175390628443074,-767,-22
149075117928559,961,-14
102394763736657,-335,-22
50224590021133,-831,-38
182315759890466,-431,-34
14340575261659,-107,-34
81643905937458,-415,-18
221354467980267,641,-18
48476309353343,-783,-34
57645236416592,-827,-18
72230570753539,-15,-22
230891089359718,-187,-18
52425412376420,-155,-34
249502493896894,-143,-22
248291872403875,-911,-22
257358760050517,-655,-18
103516906125098,-623,-18
215111767246828,-1007,10
191410144211001,-847,-38
78579768750464,-15,-22
267031751747805,-1007,-18
123525374342717,-859,30
31139310792938,-415,-22
192703110640682,417,-38
267885745205378,-315,-18
224328015213502,-623,30
255732503346792,-239,-30
1514461392986,-591,26
168432981046202,-59,-18
182616116754335,-735,26
70364702896376,-31,-22
71062179213366,-479,-22
237545737351189,-559,-30
161094145602023,817,-30
225721583595822,-523,14
151771135537308,-927,-22
68720856066105,-491,-18
33252755960017,-927,-22
61226624153574,-75,-18
272448721186915,-895,-14
107513157054700,-335,30
156191825130259,-1023,-18
118475450675201,-383,-22
279929733706181,-783,-14
8277854318655,-619,-34
269022206423446,785,-22
120446806851162,-159,10
242522153612246,785,-38
